order_id,customer_id,pharmacy_id,order_status,order_date,delivery_address,payment_status
Ord935,U926,U36,Delivered,2024-12-02 11:11:00,"933 Savannah Estate
Johnsonfort, MA 44488",Completed
Ord936,U651,U81,Delivered,2024-12-02 18:52:00,"807 Mary Wall
Morrismouth, KY 12713",Completed
Ord937,U460,U5,Delivered,2024-12-03 17:16:00,"18152 Jessica Square Suite 898
Kaitlynberg, WI 44852",Completed
Ord938,U715,U93,Delivered,2024-12-04 12:16:00,"10921 Garcia Lock Suite 646
East Angela, OK 34835",Completed
Ord939,U374,U40,Delivered,2024-12-04 14:00:00,"1220 Melissa Glen
Huntview, AL 28077",Completed
Ord940,U229,U72,Delivered,2024-12-04 15:32:00,"1928 Jennifer Village
Ashleymouth, WY 29955",Completed
Ord941,U986,U30,Cancelled,2024-12-05 13:02:00,"6249 Ortega Views
Reedport, MO 83224",Refunded
Ord942,U865,U31,Pending,2024-12-05 13:28:00,"Unit 1371 Box 4078
DPO AE 14349",Completed
Ord943,U798,U26,Delivered,2024-12-06 10:57:00,"88771 Russell Skyway Suite 503
New Nicholas, ND 80658",Completed
Ord944,U696,U80,Shipped,2024-12-06 17:13:00,"254 Nathaniel Ville
Elizabethfort, MT 21733",Completed
Ord945,U547,U18,Delivered,2024-12-08 10:55:00,"6438 Bonilla Station
West Katrina, WI 80130",Completed
Ord946,U649,U13,Processed,2024-12-08 11:26:00,"06154 Stephen Glens Apt. 022
Dustinfurt, OH 87620",Completed
Ord947,U644,U6,Cancelled,2024-12-08 13:30:00,"56275 Johnson Island
East Michael, MI 75978",Refunded
Ord948,U507,U99,Processed,2024-12-08 18:12:00,"408 Stewart Rue
Hillberg, MO 75473",Completed
Ord949,U767,U67,Pending,2024-12-09 14:53:00,"827 Black Valleys Apt. 484
South Kimberly, TX 47324",Completed
Ord950,U724,U34,Cancelled,2024-12-10 15:45:00,"6577 Kelly Vista
East Zacharyshire, CA 81375",Refunded
Ord951,U298,U21,Processed,2024-12-10 17:00:00,"2053 Rebecca Course Suite 986
Barbaramouth, OR 82975",Completed
Ord952,U844,U94,Delivered,2024-12-10 17:57:00,"295 Foster Light
New Christopherchester, WA 34880",Completed
Ord953,U870,U24,Pending,2024-12-10 18:25:00,"41801 Stephanie Oval
Port Wendy, FL 05907",Completed
Ord954,U206,U71,Shipped,2024-12-11 17:56:00,"7198 Thomas Turnpike Apt. 533
Carlyfort, ID 22025",Pending
Ord955,U787,U91,Pending,2024-12-12 11:37:00,"08088 Nelson Grove Suite 173
Bellport, CT 28223",Completed
Ord956,U358,U58,Cancelled,2024-12-12 13:29:00,"4954 Garcia Stravenue
Shannonmouth, MN 62488",Refunded
Ord957,U584,U84,Pending,2024-12-12 13:33:00,"05291 Cummings Mission
East Elizabethfort, SC 06464",Completed
Ord958,U326,U26,Pending,2024-12-12 15:45:00,"472 Amanda Well
Kristaside, NC 79285",Pending
Ord959,U623,U86,Processed,2024-12-13 13:44:00,"4756 Black Avenue
Sharpport, IL 30541",Pending
Ord960,U309,U26,Processed,2024-12-14 11:35:00,"42550 David Walks
Lake Courtney, NE 68459",Completed
Ord961,U313,U62,Delivered,2024-12-14 12:37:00,"9921 Michael Glen
Maxwellfort, CT 06537",Completed
Ord962,U642,U7,Cancelled,2024-12-14 14:48:00,"074 Church Landing Suite 415
East Alexanderhaven, ND 65713",Refunded
Ord963,U321,U69,Shipped,2024-12-14 14:49:00,"72657 Lee Shore Apt. 119
New Reginaldstad, FM 91159",Pending
Ord964,U269,U7,Processed,2024-12-14 16:08:00,"890 Jennifer Isle Suite 694
South Travisbury, MI 36027",Pending
Ord965,U701,U27,Delivered,2024-12-14 17:45:00,"37017 Nguyen Lake
Hooverborough, AR 83500",Completed
Ord966,U541,U62,Pending,2024-12-14 18:43:00,"11578 Rebecca Dam Apt. 375
North Brendantown, ME 00883",Completed
Ord967,U648,U36,Processed,2024-12-14 18:57:00,"8533 Yolanda Falls Apt. 225
Kellyberg, IN 95156",Pending
Ord968,U359,U64,Processed,2024-12-15 09:43:00,"USCGC Clay
FPO AP 90473",Completed
Ord969,U273,U47,Pending,2024-12-15 10:46:00,"34041 Bennett Crest
Port Mark, NY 12443",Completed
Ord970,U811,U52,Cancelled,2024-12-15 11:13:00,"4462 Daisy Oval
Port Juan, HI 46942",Refunded
Ord971,U603,U76,Pending,2024-12-17 12:57:00,"294 Simmons Ramp Apt. 177
South Donnaburgh, UT 33815",Pending
Ord972,U490,U75,Pending,2024-12-18 09:02:00,"6262 Gross Corner
Johnsonmouth, GA 78223",Completed
Ord973,U595,U48,Pending,2024-12-19 11:07:00,"06174 Mary Key
East Daisyburgh, MO 03162",Pending
Ord974,U624,U63,Shipped,2024-12-19 17:58:00,"USS Williams
FPO AA 05882",Pending
Ord975,U717,U63,Cancelled,2024-12-20 09:54:00,"584 Paul Trace Suite 533
West Kaylamouth, DC 25101",Refunded
Ord976,U856,U2,Shipped,2024-12-20 13:31:00,"98499 Lindsay Lights
East Erica, KY 44159",Completed
Ord977,U896,U5,Processed,2024-12-20 15:47:00,"0165 Ricardo Forge Suite 677
Peterborough, MP 75762",Pending
Ord978,U217,U33,Processed,2024-12-20 17:22:00,"5726 Cross Courts
East Christina, VA 55556",Pending
Ord979,U848,U41,Processed,2024-12-21 10:00:00,"539 Scott Forges
North Jessicafurt, UT 34330",Pending
Ord980,U696,U52,Delivered,2024-12-21 17:03:00,"USCGC Martinez
FPO AE 24721",Completed
Ord981,U729,U14,Delivered,2024-12-22 14:39:00,"09729 Chavez Forks Apt. 622
Powellville, NC 71935",Completed
Ord982,U551,U81,Delivered,2024-12-23 12:16:00,"PSC 6717, Box 8898
APO AA 08111",Completed
Ord983,U363,U60,Processed,2024-12-24 18:29:00,"639 Marie Road Suite 719
South Sara, AS 11248",Completed
Ord984,U642,U61,Delivered,2024-12-25 11:10:00,"200 Reyes Flats
Sandramouth, AK 45764",Completed
Ord985,U568,U76,Shipped,2024-12-25 14:39:00,"9677 Joe Mountains
Juliehaven, KY 83641",Pending
Ord986,U868,U52,Pending,2024-12-25 16:55:00,"25324 Hoover Glens Suite 013
Masseyport, PR 09935",Completed
Ord987,U300,U55,Delivered,2024-12-26 12:20:00,"225 Hutchinson Curve
Conwayland, SD 22182",Completed
Ord988,U998,U51,Processed,2024-12-26 18:50:00,"630 Owen Underpass
South Ericport, WI 26328",Pending
Ord989,U729,U55,Delivered,2024-12-29 09:04:00,"73431 Justin Springs
Rachelview, AS 38085",Completed
Ord990,U283,U37,Cancelled,2024-12-29 09:35:00,"891 Shannon Island
Annettetown, WV 67703",Refunded
Ord991,U839,U66,Cancelled,2024-12-29 11:04:00,"39649 Jeremy Crest Suite 713
Tristanport, SC 83059",Refunded
Ord992,U755,U88,Processed,2024-12-29 14:05:00,"USNV Barnes
FPO AP 32814",Pending
Ord993,U721,U39,Shipped,2024-12-29 18:07:00,"9575 Rose Estates
Oliviamouth, NE 88814",Pending
Ord994,U392,U53,Pending,2024-12-30 09:59:00,"263 Tracey Parkways
Michelleburgh, RI 42877",Completed
Ord995,U260,U61,Delivered,2024-12-30 14:35:00,"42060 Sarah Common
Amyfurt, GA 99532",Completed
Ord996,U380,U69,Shipped,2024-12-30 17:36:00,"66270 Armstrong Rapid
East Jennifer, OR 76444",Pending
Ord997,U242,U83,Cancelled,2024-12-31 09:00:00,"408 Wilson Fork
North Jorgeside, NY 56953",Refunded
Ord998,U712,U20,Processed,2024-12-31 11:24:00,"324 Flowers Overpass Suite 081
Port Cynthiaside, OR 32832",Completed
Ord999,U742,U58,Processed,2024-12-31 17:45:00,"USS Kerr
FPO AA 29351",Pending
Ord1000,U287,U101,Processed,2024-12-31 18:35:00,"249 Anderson Via Apt. 522
Greenebury, PA 90906",Completed
